, DistFront, 126.21, DistDow, 125.05, DistUp, 445.37
, DistFront, 125.02, DistDow, 123.62, DistUp, 293.96
, DistFront, 124.98, DistDow, 124.56, DistUp, 445.48
, DistFront, 123.74, DistDow, 124.63, DistUp, 445.12
, DistFront, 124.66, DistDow, 124.66, DistUp, 291.53
, DistFront, 125.14, DistDow, 124.66, DistUp, 289.97
, DistFront, 126.96, DistDow, 125.70, DistUp, 301.63
, DistFront, 126.90, DistDow, 124.03, DistUp, 289.18
, DistFront, 126.21, DistDow, 125.05, DistUp, 287.99
, DistFront, 125.37, DistDow, 123.84, DistUp, 302.99
, DistFront, 122.60, DistDow, 124.68, DistUp, 290.24
, DistFront, 125.77, DistDow, 123.95, DistUp, 291.99
, DistFront, 124.61, DistDow, 127.21, DistUp, 237.89
, DistFrontMean, 124.42, DistDowMean, 125.75, DistUpMean, 289.68
, DistFront, 124.66, DistDow, 124.25, DistUp, 294.30
, DistFront, 124.69, DistDow, 126.53, DistUp, 237.52
, DistFront, 124.85, DistDow, 125.95, DistUp, 293.06
, DistFront, 125.54, DistDow, 3226.39, DistUp, 445.46
, DistFront, 125.53, DistDow, 3238.89, DistUp, 294.69
, DistFront, 124.32, DistDow, 3213.32, DistUp, 445.48
, DistFront, 123.18, DistDow, 3229.17, DistUp, 445.03
, DistFront, 122.98, DistDow, 3201.11, DistUp, 297.99
, DistFront, 124.27, DistDow, 3218.45, DistUp, 291.97
, DistFront, 127.04, DistDow, 125.75, DistUp, 291.04
, DistFront, 129.17, DistDow, 124.46, DistUp, 290.99
, DistFront, 126.33, DistDow, 124.56, DistUp, 289.34
, DistFront, 126.33, DistDow, 123.69, DistUp, 290.99
, DistFront, 126.33, DistDow, 124.46, DistUp, 288.91
, DistFront, 125.85, DistDow, 124.81, DistUp, 291.84
, DistFront, 126.24, DistDow, 124.88, DistUp, 291.09
, DistFront, 128.32, DistDow, 124.83, DistUp, 287.76
, DistFront, 126.99, DistDow, 124.81, DistUp, 446.96
, DistFront, 126.55, DistDow, 124.35, DistUp, 447.02
, DistFront, 126.56, DistDow, 122.96, DistUp, 291.85
, DistFrontMean, 125.10, DistDowMean, 124.52, DistUpMean, 290.26
, DistFront, 122.82, DistDow, 123.45, DistUp, 290.32
, DistFront, 123.33, DistDow, 123.88, DistUp, 288.54
, DistFront, 122.91, DistDow, 123.78, DistUp, 288.55
, DistFront, 123.35, DistDow, 123.03, DistUp, 290.73
, DistFront, 123.40, DistDow, 126.41, DistUp, 287.77
, DistFront, 122.16, DistDow, 123.54, DistUp, 291.09
, DistFront, 123.33, DistDow, 123.54, DistUp, 291.11
, DistFront, 123.95, DistDow, 125.77, DistUp, 291.12
, DistFront, 125.95, DistDow, 124.10, DistUp, 290.66
, DistFront, 123.16, DistDow, 125.02, DistUp, 288.98
, DistFront, 122.76, DistDow, 124.13, DistUp, 293.98
, DistFront, 123.95, DistDow, 127.19, DistUp, 289.35
, DistFront, 122.81, DistDow, 123.28, DistUp, 288.11
, DistFront, 123.20, DistDow, 124.20, DistUp, 287.40
, DistFront, 122.84, DistDow, 123.33, DistUp, 291.96
, DistFront, 124.54, DistDow, 123.38, DistUp, 3386.31
, DistFront, 121.41, DistDow, 123.35, DistUp, 171.14
, DistFront, 124.54, DistDow, 122.91, DistUp, 297.35
, DistFront, 124.49, DistDow, 123.71, DistUp, 293.25
, DistFront, 122.77, DistDow, 128.03, DistUp, 293.23
, DistFrontMean, 123.76, DistDowMean, 3237.57, DistUpMean, 294.97
, DistFront, 123.10, DistDow, 128.28, DistUp, 294.56
, DistFront, 123.33, DistDow, 126.12, DistUp, 294.95
, DistFront, 122.13, DistDow, 125.97, DistUp, 297.09
, DistFront, 122.52, DistDow, 126.02, DistUp, 300.03
, DistFront, 123.28, DistDow, 123.38, DistUp, 298.32
, DistFront, 124.49, DistDow, 122.93, DistUp, 448.47
, DistFront, 124.00, DistDow, 122.33, DistUp, 445.43
, DistFront, 122.64, DistDow, 124.00, DistUp, 286.63
, DistFront, 122.19, DistDow, 124.78, DistUp, 288.25
, DistFront, 122.48, DistDow, 124.39, DistUp, 298.03
, DistFront, 124.78, DistDow, 123.89, DistUp, 294.10
, DistFront, 122.77, DistDow, 122.93, DistUp, 291.89
, DistFront, 121.50, DistDow, 122.82, DistUp, 287.62
, DistFront, 123.89, DistDow, 124.49, DistUp, 287.24
, DistFront, 123.38, DistDow, 122.21, DistUp, 287.64
, DistFront, 123.28, DistDow, 128.04, DistUp, 287.02
, DistFront, 121.05, DistDow, 122.41, DistUp, 287.04
, DistFront, 121.84, DistDow, 122.31, DistUp, 298.89
, DistFront, 122.19, DistDow, 121.80, DistUp, 381.89
, DistFront, 118.88, DistDow, 122.64, DistUp, 382.74
, DistFrontMean, 121.04, DistDowMean, 122.84, DistUpMean, 379.78
, DistFront, 122.18, DistDow, 122.13, DistUp, 381.84
, DistFront, 121.77, DistDow, 122.26, DistUp, 383.10
, DistFront, 122.28, DistDow, 122.82, DistUp, 292.09
, DistFront, 121.60, DistDow, 123.38, DistUp, 292.13
, DistFront, 121.28, DistDow, 122.62, DistUp, 290.99
, DistFront, 121.41, DistDow, 122.82, DistUp, 291.02
, DistFront, 123.27, DistDow, 122.91, DistUp, 290.99
, DistFront, 122.11, DistDow, 124.81, DistUp, 291.09
, DistFront, 122.19, DistDow, 124.03, DistUp, 292.84
, DistFront, 122.21, DistDow, 122.74, DistUp, 290.78
, DistFront, 122.26, DistDow, 122.77, DistUp, 289.54
, DistFront, 121.84, DistDow, 123.23, DistUp, 290.92
, DistFront, 122.31, DistDow, 122.77, DistUp, 288.76
, DistFront, 121.90, DistDow, 123.25, DistUp, 380.48
, DistFront, 121.90, DistDow, 122.82, DistUp, 381.34
, DistFront, 122.40, DistDow, 122.89, DistUp, 293.47
, DistFront, 122.45, DistDow, 123.33, DistUp, 293.10
, DistFront, 122.84, DistDow, 124.23, DistUp, 293.98
, DistFront, 123.28, DistDow, 124.66, DistUp, 293.96
, DistFront, 123.33, DistDow, 124.25, DistUp, 293.20
, DistFrontMean, 121.82, DistDowMean, 124.05, DistUpMean, 444.47
, DistFront, 122.53, DistDow, 124.25, DistUp, 446.99
, DistFront, 122.16, DistDow, 123.54, DistUp, 292.04
, DistFront, 122.64, DistDow, 125.37, DistUp, 291.17
, DistFront, 123.55, DistDow, 123.13, DistUp, 292.93
